watch_id,user_id,show_id,watch_date,watch_duration,rating_given
3944,162,2,2025-09-25,111,4
3945,294,223,2024-07-17,127,3
3946,250,152,2025-09-03,50,3
3947,250,170,2025-09-03,115,4
3948,250,328,2025-09-03,90,3
3949,97,28,2024-06-29,133,4
3950,97,315,2024-06-29,136,1
3951,97,39,2024-06-30,85,5
3952,97,307,2024-06-30,75,1
3953,57,230,2024-02-05,160,3
3954,317,158,2024-10-16,55,5
3955,283,13,2025-08-11,83,3
3956,283,94,2025-08-11,49,5
3957,180,258,2024-03-10,115,3
3958,15,203,2024-06-19,149,4
3959,38,317,2024-08-21,129,4
3960,441,158,2025-01-31,79,5
3961,441,189,2025-01-31,142,3
3962,441,241,2025-01-31,106,2
3963,441,67,2025-01-31,135,3
3964,245,315,2025-08-05,71,3
3965,392,345,2024-06-19,140,3
3966,228,151,2024-03-20,40,5
3967,228,258,2024-03-21,65,5
3968,228,103,2024-03-21,99,2
3969,160,14,2025-03-30,93,3
3970,14,347,2024-01-14,152,3
3971,484,286,2024-06-28,121,3
3972,425,199,2025-01-07,92,4
3973,308,226,2024-10-31,147,4
3974,50,282,2025-01-09,125,3
3975,256,212,2025-07-10,133,5
3976,378,138,2025-06-28,78,5
3977,378,252,2025-06-28,92,5
3978,378,252,2025-06-28,150,3
3979,353,328,2025-12-05,108,5
3980,369,335,2025-04-07,61,4
3981,369,78,2025-04-07,139,1
3982,369,121,2025-04-07,62,5
3983,149,236,2025-01-21,158,4
3984,387,123,2025-04-18,28,4
3985,26,347,2025-07-23,63,4
3986,190,174,2024-04-08,143,5
3987,93,64,2025-12-30,159,1
3988,402,325,2024-09-03,117,3
3989,169,120,2024-03-28,73,3
3990,169,155,2024-03-28,94,2
3991,169,4,2024-03-28,52,5
3992,169,273,2024-03-28,124,5
3993,516,238,2025-03-23,92,5
3994,418,173,2024-11-17,76,3
3995,537,126,2025-07-05,126,3
3996,297,265,2025-11-11,140,3
3997,43,79,2025-02-07,121,2
3998,43,186,2025-02-07,46,3
3999,83,154,2025-03-19,17,1
4000,98,253,2024-04-10,88,4
4001,98,160,2024-04-10,70,4
4002,98,253,2024-04-10,143,4
4003,98,32,2024-04-11,109,3
4004,82,17,2025-02-28,15,2
4005,82,272,2025-02-28,148,5
4006,82,83,2025-02-28,39,5
4007,82,225,2025-02-28,73,4
4008,504,162,2024-10-21,19,1
4009,58,322,2025-11-30,114,2
4010,261,77,2024-03-10,73,3
4011,261,7,2024-03-10,165,1
4012,436,162,2024-04-06,85,4
4013,83,324,2025-08-11,140,5
4014,300,246,2025-08-15,155,5
4015,74,216,2025-10-31,126,5
4016,4,29,2025-03-03,77,4
4017,4,96,2025-03-03,53,2
4018,303,219,2024-09-09,146,4
4019,156,214,2024-09-02,58,4
4020,494,185,2024-12-29,50,5
4021,538,59,2024-01-27,153,3
4022,538,30,2024-01-27,72,3
4023,59,342,2024-10-05,22,3
4024,217,320,2024-06-23,130,4
4025,238,167,2025-12-09,73,3
4026,263,135,2025-06-24,132,4
4027,491,25,2024-10-11,120,4
4028,60,156,2025-04-26,94,4
4029,216,215,2024-06-06,144,2
4030,374,90,2024-05-20,38,1
4031,374,281,2024-05-20,141,5
4032,223,223,2025-02-13,152,4
4033,223,165,2025-02-14,104,3
4034,528,217,2025-09-19,87,5
4035,407,305,2025-07-04,100,3
4036,407,70,2025-07-04,147,3
4037,407,261,2025-07-04,132,3
4038,407,300,2025-07-05,105,4
4039,41,229,2025-03-03,39,5
4040,345,38,2025-04-06,157,3
4041,352,341,2025-02-15,84,5
4042,509,343,2024-11-17,161,5
4043,107,15,2025-06-02,143,4
4044,397,219,2024-07-04,103,4
4045,397,156,2024-07-04,127,5
4046,397,50,2024-07-04,131,5
4047,397,22,2024-07-04,68,5
4048,397,40,2024-07-05,141,3
4049,397,270,2024-07-05,25,1
4050,66,83,2025-02-18,156,5
4051,343,206,2024-07-16,123,3
4052,543,313,2025-08-02,149,5
4053,262,24,2024-04-07,32,1
4054,456,73,2024-02-16,109,5
4055,42,270,2025-09-13,163,4
4056,339,208,2024-11-08,60,3
4057,153,294,2025-01-18,122,2
4058,330,331,2025-01-10,30,4
4059,496,296,2024-03-02,152,3
4060,57,151,2025-12-10,70,5
4061,110,345,2025-12-18,77,1
4062,124,171,2025-02-22,70,4
4063,124,343,2025-02-22,160,3
4064,124,209,2025-02-23,111,1
4065,303,350,2025-12-14,107,3
4066,104,112,2025-02-20,17,2
4067,357,137,2024-03-14,135,2
4068,432,313,2025-05-09,129,5
4069,525,135,2025-11-29,35,5
4070,525,14,2025-11-29,40,5
4071,525,16,2025-11-29,130,3
4072,139,263,2025-11-19,121,5
4073,294,208,2024-11-28,153,2
4074,422,116,2024-10-11,62,4
4075,76,19,2025-11-12,48,1
4076,341,300,2024-07-10,153,4
4077,304,23,2025-01-16,164,4
4078,375,243,2024-01-09,138,4
4079,274,284,2024-05-09,110,3
4080,155,253,2024-09-09,155,4
4081,375,147,2025-04-02,31,2
4082,375,336,2025-04-02,95,3
4083,375,224,2025-04-02,155,1
4084,375,212,2025-04-03,95,5
4085,427,152,2025-02-10,66,5
4086,344,202,2024-05-24,43,1
4087,523,53,2024-04-19,79,4
4088,523,33,2024-04-19,53,5
4089,258,276,2024-11-05,146,3
4090,15,5,2024-01-19,47,1
4091,124,201,2024-08-09,164,1
4092,124,42,2024-08-09,160,3
4093,124,298,2024-08-09,52,1
4094,124,23,2024-08-10,78,2
4095,425,214,2024-05-20,127,4
4096,265,242,2024-04-27,94,4
4097,163,228,2025-09-28,92,2
4098,163,97,2025-09-28,80,3
4099,163,212,2025-09-28,157,4
4100,123,334,2025-02-04,72,2
4101,354,276,2024-11-06,120,3
4102,41,78,2024-05-27,98,1
4103,152,116,2025-07-19,97,5
4104,373,276,2025-01-06,71,5
4105,517,180,2024-11-15,32,4
4106,517,220,2024-11-15,142,4
4107,517,344,2024-11-15,148,4
4108,517,99,2024-11-15,146,4
4109,146,165,2025-03-22,45,4
4110,261,131,2025-09-19,165,5
4111,261,96,2025-09-19,81,5
4112,261,291,2025-09-19,142,3
4113,261,16,2025-09-19,57,4
4114,294,63,2024-08-16,33,4
4115,75,298,2024-07-09,124,5
4116,75,58,2024-07-09,151,3
4117,264,59,2025-10-23,77,3
4118,236,259,2024-09-09,56,4
4119,481,186,2025-09-27,97,4
4120,133,157,2025-01-03,116,4
4121,133,56,2025-01-04,136,4
4122,353,49,2024-04-12,94,4
4123,406,229,2025-07-01,16,3
4124,293,350,2025-12-05,130,2
4125,393,34,2024-09-07,89,5
4126,325,272,2024-03-24,107,4
4127,456,258,2025-06-21,28,2
4128,81,199,2025-08-10,160,5
4129,118,224,2024-12-09,149,3
4130,219,101,2025-08-07,52,4
4131,362,22,2025-07-30,150,5
4132,139,32,2025-10-22,134,4
4133,139,46,2025-10-22,80,3
4134,139,152,2025-10-22,144,5
4135,139,158,2025-10-22,82,3
4136,15,179,2024-01-09,93,3
4137,179,332,2025-11-20,42,2
4138,132,91,2024-07-22,165,3
4139,185,95,2024-09-19,44,2
4140,459,341,2025-05-24,39,5
4141,343,55,2025-05-08,152,4
4142,95,157,2025-04-26,122,2
4143,37,233,2025-02-07,68,5
4144,486,53,2024-04-02,38,4
4145,513,130,2024-09-07,69,5
4146,381,210,2025-01-06,96,3
4147,11,333,2025-07-27,98,5
4148,305,43,2025-01-30,81,3
4149,210,107,2025-11-17,43,2
4150,306,182,2025-08-17,40,5
4151,411,253,2024-01-17,85,5
4152,56,321,2024-02-27,152,2
4153,56,290,2024-02-28,164,5
4154,56,299,2024-02-28,158,3
4155,253,126,2025-01-08,35,3
4156,402,270,2025-04-25,74,4
4157,187,330,2025-09-11,160,3
4158,490,63,2024-05-10,40,3
4159,490,172,2024-05-10,78,3
4160,490,283,2024-05-10,116,4
4161,490,74,2024-05-10,78,4
4162,177,260,2025-10-23,80,4
4163,374,240,2025-09-06,59,4
4164,503,50,2025-03-23,161,1
4165,229,83,2024-05-27,94,4
4166,420,71,2025-02-24,116,3
4167,420,28,2025-02-24,83,5
4168,420,91,2025-02-24,61,3
4169,420,11,2025-02-25,110,4
4170,318,247,2024-12-25,110,4
4171,112,202,2025-07-23,80,4
4172,112,248,2025-07-23,124,4
4173,112,211,2025-07-24,30,4
4174,112,209,2025-07-24,143,4
4175,235,252,2025-05-06,47,1
4176,77,319,2024-07-04,110,2
4177,169,202,2024-01-09,123,1
4178,169,284,2024-01-09,104,4
4179,169,314,2024-01-09,41,4
4180,169,223,2024-01-10,141,2
4181,169,349,2024-01-10,125,4
4182,452,127,2025-06-23,58,5
4183,371,241,2024-09-07,31,4
4184,400,172,2024-09-05,105,3
4185,400,75,2024-09-05,105,4
4186,400,106,2024-09-06,65,5
4187,84,342,2025-07-30,98,2
4188,192,342,2024-02-11,114,5
4189,449,296,2024-11-25,98,3
4190,190,102,2024-05-08,77,4
4191,417,238,2024-07-26,35,5
4192,21,265,2024-06-09,132,4
4193,334,320,2025-05-31,124,3
4194,481,236,2025-08-17,133,5
4195,511,42,2024-12-09,105,5
4196,48,16,2025-02-13,126,3
4197,187,270,2024-05-31,119,3
4198,341,319,2025-11-17,126,3
4199,453,278,2025-10-14,50,4
4200,36,332,2025-11-18,59,4
4201,3,118,2024-12-12,117,1
4202,465,49,2024-01-25,127,1
4203,132,7,2025-07-14,45,5
4204,534,271,2024-08-17,106,5
4205,175,24,2024-08-16,59,3
4206,37,141,2025-06-27,28,4
4207,436,130,2025-06-12,113,5
4208,48,134,2025-01-15,65,3
4209,103,111,2024-11-22,33,1
4210,337,199,2025-06-29,127,3
4211,351,117,2024-10-25,89,3
4212,117,210,2024-03-28,34,2
4213,117,135,2024-03-28,85,4
4214,117,72,2024-03-28,116,5
4215,117,39,2024-03-28,72,3
4216,117,272,2024-03-29,75,5
4217,320,28,2024-11-04,72,4
4218,39,174,2025-01-28,153,2
4219,519,102,2025-11-25,107,4
4220,169,120,2025-06-06,107,5
4221,169,202,2025-06-06,148,5
4222,169,265,2025-06-06,147,1
4223,169,29,2025-06-06,145,5
4224,169,26,2025-06-06,162,4
4225,428,339,2024-06-18,126,2
4226,515,342,2024-08-03,40,5
4227,547,215,2024-04-15,156,3
4228,99,281,2024-04-13,38,4
4229,115,308,2024-12-23,127,4
4230,166,210,2025-08-21,109,4
4231,373,120,2025-10-08,113,5
4232,373,284,2025-10-08,26,3
4233,373,15,2025-10-09,64,2
4234,90,322,2024-12-06,125,3
4235,354,292,2025-05-27,163,5
4236,264,275,2025-08-10,146,4
4237,264,96,2025-08-10,140,4
4238,264,269,2025-08-10,62,3
4239,264,310,2025-08-10,160,4
4240,289,185,2024-05-03,42,5
4241,195,239,2024-10-16,88,5
4242,441,91,2024-03-31,114,2
4243,10,306,2024-12-26,45,4
4244,377,306,2025-07-08,92,3
4245,450,127,2024-03-14,93,5
4246,217,40,2024-04-17,89,5
4247,129,269,2025-03-15,65,4
4248,127,211,2025-01-29,143,3
4249,199,213,2024-07-25,68,5
4250,413,184,2024-09-23,126,5
4251,215,118,2024-02-02,127,4
4252,350,295,2024-07-31,57,5
4253,350,323,2024-07-31,121,3
4254,350,108,2024-07-31,138,1
4255,123,260,2024-08-15,57,5
4256,496,61,2024-04-06,80,1
4257,387,273,2024-01-13,120,1
4258,145,346,2025-10-30,151,4
4259,149,195,2024-12-10,42,5
4260,102,34,2024-09-07,107,1
4261,331,259,2025-09-20,137,2
4262,490,238,2024-07-07,28,3
4263,96,300,2025-07-24,95,2
4264,465,97,2024-07-21,36,5
4265,465,259,2024-07-21,75,4
4266,465,211,2024-07-21,111,5
4267,460,312,2025-07-01,112,5
4268,157,187,2024-07-31,111,3
4269,115,144,2025-11-17,38,3
4270,88,209,2025-02-15,130,5
4271,178,198,2025-03-14,38,5
4272,375,264,2024-10-13,164,4
4273,476,300,2025-09-23,150,5
4274,233,161,2025-08-24,38,5
4275,431,9,2024-04-28,58,3
4276,214,309,2024-01-08,142,1
4277,398,104,2024-05-13,82,2
4278,160,254,2024-01-08,144,3
4279,477,168,2024-09-13,116,1
4280,76,322,2025-12-27,126,4
4281,239,232,2024-06-10,125,3
4282,187,227,2024-09-02,45,5
4283,56,85,2025-03-09,127,4
4284,295,132,2025-08-16,86,5
4285,295,319,2025-08-16,64,2
4286,295,44,2025-08-16,136,5
4287,537,285,2024-04-28,83,3
4288,117,194,2024-06-15,116,5
4289,117,209,2024-06-15,156,5
4290,117,345,2024-06-15,161,3
4291,117,345,2024-06-15,121,4
4292,117,95,2024-06-16,115,4
4293,6,39,2024-01-08,81,2
4294,397,68,2024-04-26,81,5
4295,397,313,2024-04-26,90,1
4296,397,89,2024-04-26,115,5
4297,433,203,2024-02-01,64,4
4298,59,72,2025-03-24,28,2
4299,177,320,2025-11-07,57,4
4300,447,282,2025-06-24,107,2
4301,76,297,2025-03-08,53,5
4302,101,293,2024-12-12,88,2
4303,508,69,2024-09-20,63,4
4304,323,318,2024-11-27,153,2
4305,323,193,2024-11-27,165,5
4306,248,335,2025-12-01,131,4
4307,329,338,2025-01-19,32,1
4308,331,213,2024-10-11,159,3
4309,481,263,2025-09-09,24,4
4310,372,46,2024-03-19,65,3
4311,486,308,2024-04-28,164,5
4312,486,6,2024-04-28,154,5
4313,486,179,2024-04-28,24,3
4314,486,308,2024-04-29,120,4
4315,407,59,2025-09-12,104,1
4316,391,296,2025-05-14,120,3
4317,207,152,2024-06-02,140,1
4318,207,85,2024-06-02,80,1
4319,400,118,2024-05-20,63,4
4320,127,183,2025-12-17,153,5
4321,194,141,2024-11-19,21,4
4322,317,269,2024-01-13,31,1
4323,521,201,2025-09-23,112,3
4324,3,317,2025-01-02,107,5
4325,187,270,2025-04-16,124,5
4326,74,43,2024-03-28,76,2
4327,74,130,2024-03-28,58,1
4328,267,188,2025-08-13,83,1
4329,143,11,2024-05-09,101,3
4330,330,222,2025-04-30,83,3
4331,13,108,2024-12-27,84,4
4332,191,279,2025-10-27,78,4
4333,238,149,2025-07-10,66,3
4334,238,274,2025-07-10,153,4
4335,238,69,2025-07-10,98,5
4336,457,336,2025-08-11,73,4
4337,457,25,2025-08-11,99,5
4338,457,270,2025-08-11,96,5
4339,104,40,2025-06-07,99,4
4340,330,156,2025-07-01,113,4
4341,330,162,2025-07-01,117,4
4342,330,151,2025-07-01,30,2
4343,330,25,2025-07-01,157,5
4344,63,159,2025-11-09,78,3
4345,96,10,2025-08-27,96,5
4346,195,43,2024-02-28,97,4
4347,217,3,2025-07-05,38,4
4348,217,50,2025-07-05,93,5
4349,460,143,2024-11-01,88,4
4350,329,6,2024-12-02,98,4
4351,329,245,2024-12-02,86,1
4352,329,121,2024-12-02,61,1
4353,354,230,2025-11-08,49,2
4354,425,293,2024-09-26,62,5
4355,82,33,2025-04-02,151,2
4356,87,206,2025-01-13,92,2
4357,404,2,2024-11-19,102,4
4358,81,58,2024-02-04,72,4
4359,261,6,2025-03-19,107,1
4360,300,236,2024-09-17,33,4
4361,549,211,2024-12-25,147,2
4362,289,15,2024-05-17,159,4
4363,340,273,2024-04-24,154,2
4364,340,72,2024-04-24,147,1
4365,340,151,2024-04-24,79,5
4366,340,295,2024-04-24,131,5
4367,496,63,2025-11-08,99,5
4368,161,116,2024-05-04,118,2
4369,523,84,2024-10-26,56,4
4370,185,157,2024-11-11,19,4
4371,248,208,2025-10-09,161,3
4372,161,335,2025-04-13,34,4
4373,314,219,2025-08-11,121,3
4374,314,258,2025-08-11,107,3
4375,516,249,2024-01-19,131,4
4376,261,145,2024-07-29,37,2
4377,103,303,2025-04-10,126,4
4378,469,164,2025-02-13,116,3
4379,260,285,2025-11-04,71,4
4380,260,219,2025-11-04,143,2
4381,260,252,2025-11-04,65,5
4382,260,250,2025-11-04,108,5
4383,457,324,2025-05-07,44,5
4384,57,211,2024-01-19,74,5
4385,57,195,2024-01-19,35,2
4386,57,171,2024-01-19,28,3
4387,274,234,2025-07-16,130,4
4388,420,201,2025-12-07,36,5
4389,420,192,2025-12-07,163,2
4390,420,317,2025-12-07,45,4
4391,420,323,2025-12-08,77,5
4392,420,122,2025-12-08,25,4
4393,437,279,2024-01-24,151,1
4394,476,215,2024-11-09,75,2
4395,494,310,2025-02-11,44,5
4396,263,39,2024-04-18,94,5
4397,263,151,2024-04-18,58,4
4398,263,294,2024-04-18,82,4
4399,76,290,2025-09-19,131,5
4400,22,222,2024-07-20,72,1
4401,492,123,2024-07-01,54,2
4402,4,73,2025-11-19,92,4
4403,4,153,2025-11-19,83,4
4404,4,88,2025-11-19,115,4
4405,99,154,2025-10-31,62,5
4406,377,257,2025-01-29,143,5
4407,298,318,2025-07-25,106,5
4408,543,134,2025-01-29,150,5
4409,55,74,2024-01-10,44,4
4410,77,147,2025-01-01,149,4
4411,285,138,2025-11-01,88,2
4412,473,187,2025-05-14,104,5
4413,82,349,2025-06-23,138,4
4414,86,108,2025-03-29,149,5
4415,86,40,2025-03-30,21,4
4416,498,20,2025-11-12,71,4
4417,105,79,2024-05-17,93,2
4418,449,260,2024-04-12,144,3
4419,215,228,2025-11-08,120,2
4420,231,17,2024-04-03,78,5
4421,473,179,2024-07-14,66,3
4422,239,170,2025-12-23,151,5
4423,239,346,2025-12-23,107,4
4424,424,153,2025-07-18,41,1
4425,537,56,2024-10-03,80,5
4426,278,213,2025-07-09,141,5
4427,32,199,2024-02-03,78,5
4428,336,97,2025-10-04,94,4
4429,281,33,2025-05-21,134,5
4430,341,143,2024-11-20,121,5
4431,59,302,2024-09-26,21,4
4432,164,163,2025-05-25,21,3
4433,378,246,2024-01-22,132,1
4434,175,343,2025-07-15,163,2
4435,307,176,2024-05-20,16,3
4436,63,154,2024-02-14,154,2
4437,182,197,2025-09-24,142,5
4438,120,65,2024-01-06,75,4
4439,80,81,2024-08-13,53,5
4440,479,301,2024-04-17,35,1
4441,507,91,2024-03-23,15,1
4442,460,179,2025-07-20,83,4
4443,439,96,2025-05-08,162,3
4444,182,117,2025-08-23,127,5
4445,373,185,2024-07-19,137,5
4446,105,180,2024-02-16,129,5
4447,401,85,2025-06-30,66,2
4448,545,49,2024-04-08,154,1
4449,72,306,2025-10-26,128,2
4450,381,83,2025-09-25,126,5
4451,79,324,2025-02-27,120,5
4452,198,256,2024-02-25,88,5
4453,152,35,2024-10-09,72,3
4454,475,169,2025-10-27,22,4
4455,53,221,2025-03-23,30,4
4456,237,230,2024-01-06,123,1
4457,547,206,2025-10-05,58,3
4458,382,294,2024-01-06,110,5
4459,249,339,2024-01-16,128,4
4460,249,62,2024-01-16,76,3
4461,249,58,2024-01-16,54,4
4462,336,247,2024-12-02,49,3
4463,497,230,2025-01-26,90,4
4464,230,151,2025-01-14,77,2
4465,338,305,2025-04-24,114,1
4466,371,180,2025-12-09,115,5
4467,371,59,2025-12-09,161,5
4468,371,202,2025-12-09,32,4
4469,371,201,2025-12-09,97,3
4470,158,305,2025-12-17,52,2
4471,232,81,2025-09-18,96,4
4472,385,30,2025-01-10,108,5
4473,127,203,2025-09-16,19,3
4474,127,253,2025-09-16,94,2
4475,127,263,2025-09-16,94,2
4476,127,203,2025-09-17,65,3
4477,431,223,2024-04-30,39,5
4478,111,162,2025-08-15,63,1
4479,204,155,2024-08-03,100,2
4480,204,8,2024-08-03,73,4
4481,158,161,2024-09-21,42,5
4482,440,76,2025-04-23,90,4
4483,489,290,2025-09-12,132,3
4484,60,283,2025-06-22,73,2
4485,174,238,2025-05-26,120,2
4486,4,312,2025-11-07,58,3
4487,70,265,2025-07-11,58,5
4488,65,296,2024-06-12,91,4
4489,273,22,2025-05-30,87,3
4490,293,133,2025-09-16,77,4
4491,293,5,2025-09-17,114,5
4492,293,338,2025-09-17,75,5
4493,293,185,2025-09-17,30,1
4494,427,316,2024-11-21,119,2
4495,103,226,2025-11-17,77,3
4496,488,319,2024-11-06,159,3
4497,537,165,2025-10-19,123,3
4498,539,246,2024-01-24,151,2
4499,451,73,2024-03-20,113,4
4500,141,147,2025-08-31,139,3
4501,232,310,2024-02-09,74,3
4502,15,202,2025-03-27,84,2
4503,460,194,2025-01-30,110,5
4504,352,241,2024-12-17,128,3
4505,183,281,2024-02-26,75,4
4506,25,293,2024-04-16,50,4
4507,25,148,2024-04-16,95,5
4508,25,294,2024-04-16,89,4
4509,259,284,2025-05-28,116,4
4510,510,61,2025-07-26,144,3
4511,510,64,2025-07-26,152,4
4512,510,15,2025-07-26,41,5
4513,400,49,2024-02-07,20,1
4514,109,150,2025-11-12,74,2
4515,486,285,2024-10-02,153,5
4516,5,311,2024-05-13,44,5
4517,203,171,2024-06-10,40,3
4518,203,274,2024-06-10,156,5
4519,68,122,2025-05-21,115,1
4520,23,141,2024-06-29,143,3
4521,424,130,2025-03-17,132,3
4522,270,242,2024-01-16,140,4
4523,270,242,2024-01-16,141,4
4524,270,330,2024-01-16,103,5
4525,353,66,2024-06-16,32,4
4526,21,218,2024-09-09,152,4
4527,233,288,2024-05-28,46,5
4528,290,340,2024-02-25,151,4
4529,281,32,2025-06-06,41,2
4530,77,129,2025-08-09,144,4
4531,77,197,2025-08-10,134,2
4532,77,179,2025-08-10,76,5
4533,77,40,2025-08-10,79,1
4534,373,327,2024-03-31,103,3
4535,360,251,2024-12-24,103,3
4536,479,133,2025-06-10,30,2
4537,300,7,2025-04-05,158,5
4538,127,249,2024-03-16,82,5
4539,127,199,2024-03-16,133,5
4540,127,133,2024-03-16,128,2
4541,127,20,2024-03-16,117,5
4542,21,124,2024-05-13,102,5
4543,208,146,2025-04-08,102,4
4544,208,323,2025-04-08,62,5
4545,208,348,2025-04-08,133,5
4546,167,263,2025-10-29,39,4
4547,112,326,2024-11-03,156,3
4548,520,279,2025-04-08,16,1
4549,361,94,2025-08-14,49,5
4550,361,31,2025-08-14,164,2
4551,361,55,2025-08-14,99,1
4552,361,295,2025-08-14,36,5
4553,66,240,2025-03-09,84,5
4554,21,315,2024-06-24,37,5
4555,535,47,2025-04-20,111,3
4556,55,24,2025-03-07,46,5
4557,393,178,2024-08-01,58,3
4558,510,310,2024-07-10,79,4
4559,510,153,2024-07-10,49,4
4560,510,35,2024-07-10,147,1
4561,510,301,2024-07-10,153,4
4562,510,73,2024-07-10,118,3
4563,510,193,2024-07-11,63,5
4564,394,257,2025-11-16,68,2
4565,394,51,2025-11-16,99,5
4566,394,234,2025-11-16,77,3
4567,394,247,2025-11-16,152,5
4568,394,331,2025-11-16,138,2
4569,134,82,2025-05-03,41,4
4570,80,8,2025-02-16,76,5
4571,241,176,2024-01-02,128,2
4572,312,101,2025-10-19,152,4
4573,309,35,2024-12-11,61,3
4574,309,225,2024-12-11,63,5
4575,121,21,2025-05-11,112,3
4576,474,285,2024-01-13,146,1
4577,503,17,2024-03-12,153,4
4578,361,252,2025-05-05,147,1
4579,444,245,2024-12-05,55,5
4580,481,214,2025-03-17,142,5
4581,397,50,2024-10-04,135,3
4582,526,346,2025-05-16,134,3
4583,222,149,2025-09-28,92,4
4584,260,38,2024-07-10,78,5
4585,264,99,2024-12-06,28,3
4586,156,139,2024-03-30,78,3
4587,549,249,2025-07-01,56,5
4588,122,108,2025-03-06,28,4
4589,383,64,2024-08-29,68,4
4590,374,20,2024-03-17,126,3
4591,374,225,2024-03-17,77,5
4592,374,271,2024-03-17,147,5
4593,374,28,2024-03-17,81,5
4594,75,149,2025-12-03,149,3
4595,437,15,2024-02-21,33,1
4596,83,31,2025-10-16,129,5
4597,285,42,2024-01-03,36,4
4598,353,280,2024-10-13,145,5
4599,331,33,2024-06-29,78,5
4600,533,269,2024-04-04,89,5
4601,312,337,2024-09-27,134,5
4602,186,265,2024-03-18,149,5
4603,149,339,2025-05-12,25,3
4604,177,130,2025-11-05,138,5
4605,94,95,2024-04-30,105,5
4606,94,119,2024-04-30,28,4
4607,94,100,2024-04-30,30,1
4608,210,109,2024-01-15,91,5
4609,154,97,2024-08-13,142,4
4610,495,349,2024-11-29,38,1
4611,431,29,2025-12-08,136,3
4612,300,243,2025-07-08,126,5
4613,300,308,2025-07-08,63,3
4614,300,323,2025-07-08,97,4
4615,300,243,2025-07-08,156,2
4616,148,171,2025-12-24,80,2
4617,139,150,2025-04-05,106,5
4618,455,325,2024-12-11,97,5
4619,92,224,2025-03-26,139,5
4620,78,69,2025-12-22,39,4
4621,339,236,2025-01-07,36,2
4622,336,343,2024-06-07,105,5
4623,263,11,2024-05-14,156,5
4624,386,234,2025-03-18,119,5
4625,386,338,2025-03-18,88,2
4626,386,342,2025-03-18,39,1
4627,386,349,2025-03-18,133,5
4628,109,205,2025-10-28,153,5
4629,181,78,2024-02-05,140,4
4630,2,51,2025-07-15,15,3
4631,290,104,2024-06-27,47,1
4632,342,82,2025-11-09,46,1
4633,116,200,2024-06-26,69,2
4634,230,42,2024-03-15,135,4
4635,247,253,2025-04-25,103,1
4636,247,305,2025-04-26,19,4
4637,247,320,2025-04-26,146,1
4638,247,184,2025-04-26,119,2
4639,452,148,2024-01-08,132,4
4640,459,111,2024-01-18,48,4
4641,95,20,2025-06-29,103,1
4642,353,88,2024-06-20,98,2
4643,353,60,2024-06-20,93,5
4644,353,244,2024-06-21,89,3
4645,19,61,2024-02-02,70,1
4646,19,71,2024-02-02,80,4
4647,19,276,2024-02-02,46,2
4648,19,36,2024-02-02,38,2
4649,19,337,2024-02-02,164,5
4650,19,260,2024-02-02,96,4
4651,115,57,2025-12-28,143,3
4652,123,224,2024-02-06,154,2
4653,406,213,2024-02-26,95,2
4654,430,279,2024-09-01,136,5
4655,371,228,2024-07-24,159,1
4656,306,27,2025-11-29,136,3
4657,306,135,2025-11-29,72,3
4658,262,226,2025-01-14,39,5
4659,295,272,2024-03-01,87,3
4660,3,336,2024-04-17,132,5
4661,3,234,2024-04-17,62,4
4662,3,340,2024-04-17,72,3
4663,3,265,2024-04-17,88,5
4664,3,182,2024-04-17,95,3
4665,442,6,2025-07-04,31,3
4666,498,69,2024-08-20,107,2
4667,498,81,2024-08-21,62,4
4668,449,243,2024-12-11,71,5
4669,53,92,2025-09-24,110,4
4670,53,103,2025-09-24,87,3
4671,53,306,2025-09-24,148,1
4672,53,77,2025-09-24,152,4
4673,271,266,2025-11-11,126,3
4674,504,201,2024-01-14,27,4
4675,504,71,2024-01-14,123,3
4676,504,10,2024-01-14,108,5
4677,504,254,2025-11-26,140,3
4678,169,265,2025-09-20,83,1
4679,168,34,2025-03-09,118,2
4680,285,217,2025-05-06,76,4
4681,362,311,2024-03-20,115,2
4682,362,121,2024-03-20,71,3
4683,362,224,2024-03-20,31,2
4684,362,105,2024-03-20,88,1
4685,191,21,2025-11-19,22,3
4686,542,49,2024-07-09,27,1
4687,542,184,2024-07-09,155,4
4688,542,159,2024-07-09,33,1
4689,442,195,2025-04-20,152,2
4690,18,242,2025-05-16,109,4
4691,285,227,2025-08-28,45,3
4692,285,170,2025-08-28,55,3
4693,285,267,2025-08-28,110,3
4694,473,154,2025-07-30,97,3
4695,271,295,2025-05-15,155,5
4696,335,15,2024-11-24,94,1
4697,460,314,2025-10-29,50,1
4698,442,246,2025-10-04,104,3
4699,442,210,2025-10-04,163,5
4700,442,163,2025-10-04,79,4
4701,270,264,2024-03-17,125,4
4702,147,218,2024-03-07,25,1
4703,210,69,2025-07-05,85,2
4704,332,147,2025-03-03,120,3
4705,335,9,2025-02-18,152,4
4706,275,232,2024-07-18,83,4
4707,444,315,2025-11-25,155,2
4708,444,191,2025-11-25,141,4
4709,444,13,2025-11-25,158,4
4710,469,194,2024-07-25,94,4
4711,469,81,2024-07-25,136,5
4712,469,207,2024-07-25,70,5
4713,469,246,2024-07-25,142,2
4714,469,186,2024-07-25,144,3
4715,469,163,2024-07-25,50,5
4716,209,302,2025-05-01,141,2
4717,77,303,2024-07-31,92,2
4718,408,43,2025-10-29,136,4
4719,14,213,2025-05-19,158,3
